ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_23_P6762	0.9496	0.88397269	1.53e-01	-6.81112486	1.51e-03	JAGN1	ENST00000543379
A_21_P0004866	0.9496	0.884001	-1.53e-01	-6.81113161	-9.41e-03	LINC00240	
A_33_P3400823	0.9497	0.88415845	-1.53e-01	-6.81116908	-4.18e-03	C1orf190	ENST00000371980
A_19_P00317144	0.9497	0.88419302	-1.53e-01	-6.8111773	-8.75e-03	XLOC_005595	
A_23_P141394	0.9497	0.88423223	-1.53e-01	-6.81118662	-1.86e-03	WIPI1	ENST00000262139
A_21_P0006976	0.9498	0.88433807	-1.53e-01	-6.81121176	-7.77e-03	XLOC_008752	ENST00000455612
A_23_P60339	0.95	0.88455614	-1.52e-01	-6.81126349	-8.43e-03	C9orf64	ENST00000314700
A_24_P129232	0.9501	0.88472234	1.52e-01	-6.81130285	1.87e-03	SERINC1	ENST00000368454
A_33_P3376131	0.9501	0.88476615	1.52e-01	-6.81131321	7.40e-03	NT5DC4	ENST00000327581
A_33_P3369790	0.9501	0.88482735	1.52e-01	-6.81132768	1.98e-03	GGN	ENST00000392116
A_24_P154142	0.9501	0.88483657	1.52e-01	-6.81132986	1.31e-02	RXFP4	ENST00000368318
A_33_P3377994	0.9501	0.88492588	-1.52e-01	-6.81135097	-4.94e-03	WNK4	ENST00000316085
A_32_P120043	0.9502	0.88509351	1.52e-01	-6.81139053	2.03e-02	FAM26E	
A_24_P93855	0.9502	0.88514593	-1.52e-01	-6.81140289	-3.66e-03	FOXP4	ENST00000307972
A_33_P3262541	0.9502	0.88519485	1.51e-01	-6.81141442	3.33e-03	ADAMTSL2	ENST00000393061
A_33_P3246935	0.9502	0.88521732	1.51e-01	-6.81141972	8.50e-03	CSMD2	ENST00000373380
A_33_P3234697	0.9502	0.88531158	1.51e-01	-6.81144191	3.36e-02	LXN	ENST00000264265
A_23_P46829	0.9502	0.88531918	-1.51e-01	-6.8114437	-1.27e-02	FGF8	
A_24_P46334	0.9502	0.88533353	1.51e-01	-6.81144708	3.15e-03	SCOC	
A_23_P133227	0.9503	0.88546926	1.51e-01	-6.811479	1.86e-03	HARS	ENST00000448240
A_23_P410115	0.9503	0.88547745	1.51e-01	-6.81148093	1.38e-02	ENTHD1	ENST00000325157
A_32_P6344	0.9503	0.88553424	1.51e-01	-6.81149427	1.77e-03	MAP2K4	ENST00000415385
A_23_P155376	0.9503	0.88561912	1.51e-01	-6.8115142	2.71e-03	CRELD1	ENST00000397170
A_33_P3414127	0.9503	0.8856963	1.51e-01	-6.81153232	2.78e-03	ZNF260	
A_21_P0013997	0.9503	0.88571665	-1.51e-01	-6.81153709	-2.15e-02	LOC100509620	
A_23_P132294	0.9503	0.88573419	1.51e-01	-6.8115412	3.03e-03	GGA1	
A_33_P3589819	0.9505	0.88599525	1.50e-01	-6.81160235	4.71e-03	LOC100507637	
A_21_P0000277	0.9505	0.88602021	1.50e-01	-6.81160819	5.55e-03	SNORD37	
A_33_P3284212	0.9505	0.8860243	1.50e-01	-6.81160914	1.80e-02	TPD52L3	ENST00000314556
A_33_P3401402	0.9505	0.88609809	-1.50e-01	-6.8116264	-8.68e-03	C7orf65	ENST00000408988
A_23_P396777	0.9505	0.88612926	1.50e-01	-6.81163368	2.27e-03	PCGF3	ENST00000362003
A_23_P29630	0.9505	0.88615286	1.50e-01	-6.81163919	1.58e-03	SPCS1	ENST00000474945
A_24_P357037	0.9505	0.88622027	-1.50e-01	-6.81165494	-1.79e-03	UBE2G2	ENST00000481546
A_24_P202840	0.9505	0.88623235	-1.50e-01	-6.81165776	-1.13e-02	SIRPB2	ENST00000359801
A_33_P3258542	0.9505	0.88630025	-1.50e-01	-6.8116736	-1.30e-02	SPINK8	ENST00000434006
A_33_P3287399	0.9506	0.88646268	1.50e-01	-6.81171147	1.72e-02	LOC100190940	
A_23_P164773	0.9506	0.88646955	-1.50e-01	-6.81171307	-2.25e-02	FCER2	ENST00000346664
A_23_P25396	0.9506	0.88648815	-1.50e-01	-6.8117174	-1.41e-02	NR1H4	
A_23_P431569	0.9506	0.88659296	-1.50e-01	-6.8117418	-8.95e-03		ENST00000318291
A_24_P87931	0.9507	0.88664247	-1.50e-01	-6.81175332	-4.29e-03	APOL1	
A_23_P154855	0.9507	0.88672878	-1.49e-01	-6.81177339	-1.34e-02	KCNE1	
A_33_P3332533	0.9509	0.88692116	1.49e-01	-6.81181806	1.13e-02	LOC643339	ENST00000549930
A_33_P3350169	0.951	0.88706684	1.49e-01	-6.81185183	7.51e-03	C18orf34	ENST00000402325
A_23_P26649	0.951	0.8871338	1.49e-01	-6.81186734	1.82e-03	NMRAL1	ENST00000404295
A_23_P104151	0.951	0.88716265	-1.49e-01	-6.81187402	-1.65e-03	TMEM69	ENST00000496366
A_23_P344578	0.9511	0.8873416	-1.49e-01	-6.81191541	-5.97e-03	FAM154A	ENST00000542071
A_21_P0009904	0.9511	0.88736621	1.49e-01	-6.8119211	1.82e-02	XLOC_013772	ENST00000428999
A_32_P170003	0.9511	0.88747649	1.48e-01	-6.81194657	2.28e-03	TRAF3IP1	ENST00000391993
A_21_P0003148	0.9511	0.88748383	-1.48e-01	-6.81194826	-1.23e-02	XLOC_003202	
A_23_P425324	0.9511	0.88755008	1.48e-01	-6.81196355	6.39e-03	GMCL1P1	
A_23_P163161	0.9511	0.88757515	1.48e-01	-6.81196933	2.63e-03	SDR39U1	ENST00000556707
A_23_P422732	0.9513	0.88777218	1.48e-01	-6.81201473	7.59e-03	WDR63	ENST00000294664
A_23_P128408	0.9513	0.88783921	1.48e-01	-6.81203015	2.01e-03	TRIAP1	ENST00000546954
A_33_P3398597	0.9513	0.88789617	1.48e-01	-6.81204325	2.73e-03	EPS8L1	ENST00000310075
A_23_P128254	0.9513	0.88793648	1.48e-01	-6.81205252	1.04e-02	SLCO1B1	
A_23_P161522	0.9513	0.88796316	1.48e-01	-6.81205865	1.97e-03	TMEM134	ENST00000537601
A_33_P3786807	0.9514	0.88815235	1.48e-01	-6.81210209	9.37e-03	SNAR-E	
A_21_P0001890	0.9514	0.88818493	-1.47e-01	-6.81210956	-7.34e-03	XLOC_001602	
A_24_P166407	0.9514	0.88823973	-1.47e-01	-6.81212213	-2.38e-03	HIST1H4B	ENST00000377364
A_21_P0000405	0.9514	0.88824543	1.47e-01	-6.81212344	5.50e-03	SNORD114-8	
A_19_P00318404	0.9514	0.88826385	1.47e-01	-6.81212766	4.70e-03	LOC100506035	ENST00000515544
A_21_P0014331	0.9514	0.88827703	-1.47e-01	-6.81213068	-6.87e-03	LOC100505942	
A_23_P108492	0.9514	0.88837112	1.47e-01	-6.81215223	8.24e-03	MARS2	ENST00000499940
A_24_P275199	0.9514	0.88843062	1.47e-01	-6.81216584	2.43e-03	KCNC1	ENST00000265969
A_23_P424126	0.9514	0.88847406	1.47e-01	-6.81217578	1.91e-02	ZNF354C	
A_23_P49975	0.9516	0.8886204	1.47e-01	-6.81220923	1.97e-03	KRT10	ENST00000269576
A_33_P3255949	0.9516	0.88875411	-1.47e-01	-6.81223976	-3.05e-03	TYMP	ENST00000395678
A_23_P215406	0.9517	0.88892537	1.46e-01	-6.81227879	1.48e-03	RAC1	ENST00000348035
A_21_P0014487	0.9517	0.88896181	-1.46e-01	-6.81228709	-1.51e-02	KRBOX1-AS1	
A_21_P0000390	0.9517	0.88898697	-1.46e-01	-6.81229282	-8.78e-03	SNORD92	
A_33_P3270346	0.9517	0.88899968	-1.46e-01	-6.81229572	-1.12e-02	KIR2DL5A	ENST00000391731
A_23_P78122	0.9517	0.88900746	1.46e-01	-6.81229748	2.40e-03	MYO18A	ENST00000527372
A_32_P162150	0.9517	0.88906505	-1.46e-01	-6.81231059	-3.68e-03	TAB3	ENST00000378930
A_33_P3776564	0.9517	0.88909253	-1.46e-01	-6.81231684	-1.29e-02	LOC158434	
A_23_P20022	0.9517	0.88911554	-1.46e-01	-6.81232207	-1.94e-03	HILPDA	ENST00000466473
A_21_P0014558	0.9517	0.88920143	-1.46e-01	-6.81234159	-5.64e-03	LOC100506767	ENST00000555156
A_23_P381478	0.9517	0.88930899	-1.46e-01	-6.81236602	-1.25e-02	CCDC27	ENST00000462521
A_33_P3305497	0.9517	0.88932655	1.46e-01	-6.81237	4.06e-03	NCKAP5L	ENST00000491441
A_24_P107336	0.9519	0.88954363	-1.46e-01	-6.81241922	-2.11e-03	VPS26B	ENST00000281187
A_33_P3303910	0.952	0.88968109	1.45e-01	-6.81245033	2.54e-03	FAM53B	
A_23_P54840	0.952	0.88976575	-1.45e-01	-6.81246947	-2.23e-03	MT1A	ENST00000290705
A_23_P118203	0.952	0.88977025	-1.45e-01	-6.81247049	-1.24e-02	ZG16B	ENST00000382280
A_33_P3417308	0.952	0.88979865	-1.45e-01	-6.81247691	-1.31e-02		ENST00000424138
A_33_P3326568	0.952	0.88991522	-1.45e-01	-6.81250323	-1.46e-02	GLIS3	ENST00000467497
A_23_P45864	0.952	0.88996244	-1.45e-01	-6.81251388	-7.38e-03	TNR	ENST00000367674
A_23_P129513	0.952	0.88997748	1.45e-01	-6.81251728	1.52e-03	MRPL28	ENST00000441883
A_23_P23797	0.952	0.88998792	1.45e-01	-6.81251963	3.13e-02	ATP6V1G3	ENST00000489986
A_33_P3285877	0.952	0.89004567	1.45e-01	-6.81253265	1.56e-02	C9orf146	ENST00000381010
A_23_P95594	0.9521	0.89017054	-1.45e-01	-6.81256078	-3.80e-03	NAT1	
A_24_P213478	0.9521	0.8902013	1.45e-01	-6.81256771	2.22e-03	SEMA6A	ENST00000343348
A_23_P395566	0.9522	0.89042393	1.44e-01	-6.81261777	3.13e-03	FBXO31	ENST00000311635
A_24_P341019	0.9522	0.89042637	1.44e-01	-6.81261832	2.40e-03	C20orf30	
A_23_P125082	0.9522	0.89042695	1.44e-01	-6.81261845	5.42e-03	IRF2	ENST00000393593
A_24_P72750	0.9522	0.89046303	1.44e-01	-6.81262655	2.22e-03	SPIN1	ENST00000375859
A_24_P230176	0.9522	0.8904669	1.44e-01	-6.81262742	4.19e-03	CCDC137	ENST00000329214
A_23_P164196	0.9522	0.8905345	-1.44e-01	-6.81264259	-8.11e-03	DLX4	ENST00000411890
A_33_P3353520	0.9522	0.89054402	-1.44e-01	-6.81264473	-6.47e-03	LOC646862	
A_24_P96593	0.9522	0.89070948	1.44e-01	-6.81268182	6.91e-03	EVI5	ENST00000540033
A_24_P124662	0.9522	0.89074056	1.44e-01	-6.81268879	1.90e-03	MAPKAPK5	ENST00000549875
A_33_P3293785	0.9522	0.89079033	1.44e-01	-6.81269993	7.65e-03	KRTAP10-3	ENST00000391620
A_33_P3327086	0.9522	0.8907978	1.44e-01	-6.8127016	1.75e-02		ENST00000330758
A_21_P0002719	0.9522	0.89080523	1.44e-01	-6.81270326	1.27e-02	XLOC_003337	ENST00000435560
A_33_P3345036	0.9523	0.89102853	-1.44e-01	-6.81275319	-2.60e-02	POMC	ENST00000395826
A_21_P0000888	0.9523	0.89103913	-1.44e-01	-6.81275556	-8.27e-03	LOC100506033	
A_33_P3343402	0.9523	0.89108345	-1.44e-01	-6.81276546	-1.02e-02	DEFB110	ENST00000371148
A_23_P125618	0.9523	0.89108428	-1.44e-01	-6.81276564	-1.02e-02	GABRA3	ENST00000535043
A_33_P3851346	0.9523	0.8911256	1.44e-01	-6.81277486	1.39e-02	LOC283761	
A_23_P1863	0.9524	0.89121529	1.43e-01	-6.81279487	1.76e-02	OR5AK2	ENST00000326855
A_33_P3219429	0.9524	0.89134084	-1.43e-01	-6.81282284	-2.15e-03	SMNDC1	ENST00000369592
A_23_P34537	0.9524	0.8913701	-1.43e-01	-6.81282936	-2.21e-03	EPHX1	ENST00000366837
A_19_P00320259	0.9524	0.89141283	-1.43e-01	-6.81283887	-4.15e-03	ERVMER34-1	
A_33_P3252839	0.9524	0.89145298	1.43e-01	-6.81284781	1.32e-02	AZGP1P1	ENST00000425474
A_33_P3301851	0.9524	0.89152482	1.43e-01	-6.81286378	2.29e-03	MAP3K11	ENST00000309100
A_23_P17345	0.9524	0.89153291	-1.43e-01	-6.81286558	-3.83e-03	MAFB	ENST00000373313
A_32_P29806	0.9524	0.89161238	-1.43e-01	-6.81288324	-1.49e-03	CRADD	ENST00000332896
A_23_P311780	0.9524	0.891669	-1.43e-01	-6.81289581	-1.02e-02	LYPD4	ENST00000330743
A_24_P257478	0.9524	0.8916951	1.43e-01	-6.81290161	1.09e-02	COL25A1	ENST00000443653
A_33_P3340808	0.9524	0.89174095	-1.43e-01	-6.81291178	-1.32e-02		
A_23_P110462	0.9524	0.89176055	-1.43e-01	-6.81291613	-1.18e-02	PCDHB1	ENST00000306549
A_24_P14531	0.9524	0.89188566	-1.43e-01	-6.81294386	-1.73e-03	TM9SF4	ENST00000398022
A_19_P00316538	0.9524	0.8919128	1.43e-01	-6.81294988	1.00e-02	XLOC_002141	ENST00000444266
A_23_P79518	0.9524	0.89192235	-1.42e-01	-6.81295199	-7.72e-03	IL1B	ENST00000263341
A_24_P22800	0.9524	0.89197677	1.42e-01	-6.81296404	5.75e-03	PSG11	ENST00000320078
A_33_P3372426	0.9524	0.89201241	1.42e-01	-6.81297193	5.51e-03	ADAMTS5	ENST00000284987
A_23_P99452	0.9524	0.89203586	1.42e-01	-6.81297712	6.50e-03	BRCA2	ENST00000380152
A_23_P340868	0.9524	0.89207488	-1.42e-01	-6.81298575	-2.15e-02	GLRA3	ENST00000340217
A_21_P0006596	0.9524	0.89210682	-1.42e-01	-6.81299281	-1.25e-02	XLOC_008300	ENST00000417910
A_21_P0014918	0.9524	0.89213656	-1.42e-01	-6.81299938	-1.81e-03	LOC100653257	ENST00000433784
A_23_P18152	0.9524	0.89220691	1.42e-01	-6.81301493	5.93e-03	ATP2B2	ENST00000467702
A_21_P0000575	0.9524	0.89221275	-1.42e-01	-6.81301622	-7.19e-03	LOC100287216	
A_33_P3253596	0.9524	0.89222219	-1.42e-01	-6.8130183	-1.12e-02	KIF4A	ENST00000374388
A_23_P167493	0.9526	0.89252181	1.42e-01	-6.81308438	1.56e-02	CARTPT	ENST00000296777
A_23_P97365	0.9526	0.89255635	-1.42e-01	-6.81309198	-2.17e-03	LRRC8D	ENST00000394593
A_21_P0005234	0.9526	0.89257542	-1.42e-01	-6.81309618	-1.15e-02	XLOC_006102	ENST00000458615
A_21_P0011842	0.9526	0.89260027	-1.42e-01	-6.81310165	-2.02e-03	EEF1E1	ENST00000429723
A_24_P191588	0.9526	0.89265962	1.42e-01	-6.81311471	1.49e-03	ALAS1	ENST00000469224
A_23_P72096	0.9527	0.89281345	1.41e-01	-6.81314852	1.22e-02	IL1A	ENST00000263339
A_33_P3309506	0.9527	0.89288132	-1.41e-01	-6.81316341	-1.05e-02	SEBOX	ENST00000536498
A_21_P0007923	0.953	0.89315831	-1.41e-01	-6.81322412	-1.76e-02	XLOC_010297	ENST00000443719
A_32_P942508	0.953	0.89320539	1.41e-01	-6.81323443	1.09e-02	FAM27L	ENST00000426869
A_33_P3295178	0.9531	0.893393	-1.41e-01	-6.81327544	-3.06e-03	HSPB11	ENST00000371376
A_24_P358619	0.9531	0.89339351	1.41e-01	-6.81327555	3.85e-03	ZNF99	ENST00000397104
A_24_P126262	0.9531	0.89346689	-1.40e-01	-6.81329157	-6.62e-03	BAGE4	
A_23_P315252	0.9532	0.89357232	-1.40e-01	-6.81331456	-1.71e-03	ND4	ENST00000361381
A_23_P78134	0.9533	0.8937336	1.40e-01	-6.8133497	1.71e-03	TMEM93	ENST00000397133
A_33_P3224290	0.9533	0.89373988	1.40e-01	-6.81335107	3.02e-02	OR4S2	ENST00000312422
A_23_P140928	0.9533	0.89380496	-1.40e-01	-6.81336523	-5.06e-03	TMC7	ENST00000304381
A_24_P345498	0.9533	0.89384901	1.40e-01	-6.81337481	3.74e-03	XRCC5	ENST00000460284
A_23_P27075	0.9533	0.89385556	1.40e-01	-6.81337623	2.03e-03	GABARAP	ENST00000302386
A_24_P150580	0.9533	0.89397495	-1.40e-01	-6.81340217	-6.54e-03	RASL12	ENST00000220062
A_33_P3272291	0.9533	0.89403477	1.40e-01	-6.81341516	2.02e-02	AKR1C4	ENST00000397357
A_23_P53476	0.9533	0.89403955	1.40e-01	-6.8134162	2.36e-03	LDHB	ENST00000396076
A_32_P224522	0.9533	0.89404694	1.40e-01	-6.8134178	1.78e-03	SLC25A23	ENST00000301454
A_21_P0007341	0.9535	0.8943195	-1.39e-01	-6.81347687	-2.02e-02	XLOC_009417	ENST00000529017
A_24_P90216	0.9537	0.89454056	-1.39e-01	-6.81352467	-1.67e-03	LGR4	ENST00000379214
A_23_P200489	0.9539	0.89476449	1.39e-01	-6.81357299	1.12e-02	TMEM63A	ENST00000366835
A_33_P3266828	0.9541	0.89506625	-1.38e-01	-6.81363792	-1.56e-03	TMEM8B	ENST00000377996
A_24_P12413	0.9541	0.89509628	-1.38e-01	-6.81364437	-2.76e-03	TRAM2	ENST00000182527
A_33_P3259042	0.9541	0.89513511	-1.38e-01	-6.81365271	-5.22e-03	MYOCD	ENST00000395988
A_21_P0006019	0.9541	0.89521789	-1.38e-01	-6.81367048	-1.35e-02	XLOC_007408	ENST00000423681
A_21_P0002568	0.9541	0.89524494	-1.38e-01	-6.81367629	-1.61e-02	LOC150622	
A_24_P408603	0.9541	0.89529083	1.38e-01	-6.81368613	1.68e-03	RAB39B	ENST00000369454
A_23_P110345	0.9541	0.89535268	1.38e-01	-6.81369938	2.70e-03	CHIC2	ENST00000263921
A_33_P3251342	0.9541	0.89544726	-1.38e-01	-6.81371964	-1.33e-02	CYP3A4	ENST00000354593
A_21_P0000461	0.9541	0.89545098	-1.38e-01	-6.81372044	-5.98e-03	SNORD125	
A_33_P3308586	0.9541	0.89546106	-1.38e-01	-6.8137226	-5.84e-03	DUXA	
A_23_P58464	0.9541	0.89549012	-1.38e-01	-6.81372882	-9.46e-03	PCDHB6	ENST00000543635
A_33_P3395532	0.9541	0.89553777	1.38e-01	-6.81373901	1.01e-02	IFIT1B	ENST00000371809
A_23_P250035	0.9541	0.89554365	1.38e-01	-6.81374027	2.00e-03	SDHA	ENST00000505555
A_23_P165042	0.9543	0.89576	1.37e-01	-6.81378649	1.07e-02	LOC100129935	
A_23_P318904	0.9544	0.89592056	1.37e-01	-6.81382074	1.03e-02	SERTAD4	
A_23_P88630	0.9544	0.89596014	-1.37e-01	-6.81382917	-3.99e-03	BLM	ENST00000536925
A_33_P3334308	0.9544	0.89596285	-1.37e-01	-6.81382975	-1.94e-03	ZXDB	ENST00000374888
A_23_P360754	0.9544	0.89603751	-1.37e-01	-6.81384564	-6.05e-03	ADAMTS4	ENST00000367996
A_33_P3214550	0.9544	0.89606224	-1.37e-01	-6.8138509	-1.25e-02	CXCR2	ENST00000318507
A_33_P3279610	0.9545	0.89618427	1.37e-01	-6.81387686	7.50e-03	COX6A2	ENST00000287490
A_33_P3340224	0.9545	0.89629355	1.37e-01	-6.81390007	6.31e-03	LOC100128081	ENST00000436758
A_21_P0000435	0.9547	0.89648169	-1.36e-01	-6.81393998	-6.18e-03	SNORD113-8	
A_23_P106002	0.9547	0.89649821	1.36e-01	-6.81394348	1.75e-03	NFKBIA	ENST00000554001
A_23_P142345	0.9547	0.89657411	1.36e-01	-6.81395955	8.19e-03	PRTN3	ENST00000234347
A_23_P204929	0.9549	0.89682519	1.36e-01	-6.81401265	3.55e-03	AKAP11	ENST00000025301
A_23_P329261	0.9549	0.89687378	1.36e-01	-6.81402291	4.13e-03	KCNJ2	ENST00000243457
A_23_P101237	0.9549	0.89692898	-1.36e-01	-6.81403456	-1.68e-03	C18orf21	ENST00000333234
A_23_P91035	0.955	0.89700146	1.36e-01	-6.81404984	7.25e-03	TSPYL6	ENST00000317802
A_33_P3305521	0.955	0.89708466	-1.36e-01	-6.81406738	-4.10e-03	ZNF507	
A_21_P0010159	0.955	0.89710464	-1.36e-01	-6.81407159	-1.71e-02	XLOC_013919	ENST00000453716
A_23_P418413	0.955	0.89711592	-1.36e-01	-6.81407396	-1.50e-03	OXSR1	ENST00000311806
A_23_P150768	0.9551	0.89730276	-1.35e-01	-6.81411327	-9.69e-03	SLCO2B1	ENST00000524599
A_21_P0000855	0.9554	0.89758523	1.35e-01	-6.81417257	1.32e-02	LOC100506585	ENST00000438047
A_23_P406782	0.9554	0.89763291	-1.35e-01	-6.81418256	-7.55e-03	HPN	ENST00000541345
A_33_P3242632	0.9555	0.89779322	1.35e-01	-6.81421612	6.24e-03	LOC646743	ENST00000419965
A_23_P206022	0.9557	0.89799762	1.34e-01	-6.81425883	2.99e-03	ITGA11	ENST00000423218
A_23_P168951	0.9557	0.89804202	-1.34e-01	-6.81426809	-6.43e-03	ZHX2	ENST00000314393
A_32_P352743	0.9557	0.89816131	1.34e-01	-6.81429297	1.32e-02	FAM19A3	ENST00000369630
A_32_P34589	0.9558	0.89826324	1.34e-01	-6.8143142	1.76e-03	RSRC1	ENST00000480119
A_21_P0000244	0.9558	0.89844954	-1.34e-01	-6.81435295	-5.91e-03	SNORD16	
A_23_P40821	0.9558	0.89847847	-1.34e-01	-6.81435896	-2.90e-03	HPS3	ENST00000460822
A_24_P275828	0.9558	0.89853184	1.34e-01	-6.81437005	2.62e-03	PGAP3	ENST00000300658
A_23_P207014	0.9558	0.89856827	-1.34e-01	-6.81437761	-1.70e-03	RAD51C	ENST00000486827
A_24_P70303	0.9558	0.89862953	1.34e-01	-6.81439032	1.63e-03	CACNG4	ENST00000262138
A_21_P0012498	0.9558	0.89866314	1.34e-01	-6.81439729	1.65e-02	LSAMP-AS3	ENST00000496154
A_33_P3256282	0.9558	0.89866406	-1.34e-01	-6.81439748	-1.11e-02	KRTAP10-2	ENST00000391621
A_23_P162199	0.9558	0.89868425	-1.34e-01	-6.81440167	-3.32e-03	PIP4K2C	
A_33_P3357678	0.9558	0.8987039	1.33e-01	-6.81440574	9.68e-03	LCTL	ENST00000341509
A_23_P137705	0.9561	0.89894584	1.33e-01	-6.81445583	1.92e-03	TBX19	ENST00000367828
A_33_P3302220	0.9562	0.89907725	1.33e-01	-6.81448298	3.27e-03	NR2C1	ENST00000547594
A_33_P3320082	0.9562	0.89914913	-1.33e-01	-6.81449782	-2.75e-03	NFIB	ENST00000380921
A_33_P3371089	0.9562	0.89924413	-1.33e-01	-6.81451741	-2.06e-03	SGTB	ENST00000381007
A_24_P140204	0.9562	0.89928861	1.33e-01	-6.81452658	2.47e-03	PXK	ENST00000468776
A_21_P0000539	0.9563	0.89938387	-1.33e-01	-6.81454619	-1.40e-02	LOC100286793	
A_33_P3397150	0.9563	0.89940419	1.33e-01	-6.81455038	2.40e-03	FLJ22184	ENST00000327607
A_23_P122579	0.9564	0.89953797	1.32e-01	-6.81457789	1.68e-03	DAXX	
A_23_P27709	0.9565	0.89974159	1.32e-01	-6.8146197	1.25e-02	CGB2	ENST00000538959
A_23_P114952	0.9565	0.89977865	1.32e-01	-6.8146273	2.33e-03	TMEM9	ENST00000472411
A_23_P69362	0.9566	0.89988838	-1.32e-01	-6.81464978	-2.40e-03	CCDC51	ENST00000442740
A_23_P78018	0.9566	0.89993673	-1.32e-01	-6.81465968	-2.39e-03	ABCA5	ENST00000392676
A_33_P3282669	0.9566	0.90003689	-1.32e-01	-6.81468017	-1.95e-03	POLL	
A_23_P47614	0.9566	0.90005461	1.32e-01	-6.8146838	3.52e-03	PHLDA2	ENST00000314222
A_23_P40217	0.9566	0.90012119	-1.32e-01	-6.8146974	-1.08e-02	DOK5	ENST00000262593
A_33_P3300312	0.9566	0.9002087	1.31e-01	-6.81471528	9.94e-03	DMBT1	ENST00000359586
A_33_P3283974	0.9566	0.90022335	-1.31e-01	-6.81471827	-8.41e-03	LOC399829	
A_32_P54503	0.9566	0.90023924	1.31e-01	-6.81472151	6.91e-03	LOC100134229	
A_32_P81879	0.9567	0.90034551	-1.31e-01	-6.81474318	-1.01e-02	CST9	ENST00000376971
A_32_P107746	0.9567	0.90041025	1.31e-01	-6.81475637	1.79e-03	ENSA	
A_33_P3351101	0.9567	0.90046942	1.31e-01	-6.81476842	2.34e-03	TYSND1	ENST00000479086
A_33_P3260563	0.9567	0.90048054	-1.31e-01	-6.81477069	-8.71e-03	SOX30	ENST00000311371
A_23_P106675	0.9568	0.90061738	1.31e-01	-6.81479852	5.63e-03	PLCG2	ENST00000359376
A_24_P103922	0.9568	0.90063288	-1.31e-01	-6.81480167	-1.73e-03	CTBP2	ENST00000411419
A_23_P70278	0.9568	0.90065589	-1.31e-01	-6.81480635	-1.81e-02	ROS1	ENST00000368508
A_24_P288890	0.9568	0.90075703	1.31e-01	-6.81482689	1.04e-02	FAM101A	ENST00000324038
A_33_P3729436	0.9568	0.9008035	-1.31e-01	-6.81483632	-2.28e-02	SNAR-B1	
A_33_P3329326	0.9568	0.90083387	-1.31e-01	-6.81484248	-5.68e-03	CD164L2	ENST00000374025
A_21_P0000754	0.9568	0.90089819	1.31e-01	-6.81485552	2.47e-03	LOC100507091	
A_33_P3480561	0.9568	0.90093014	-1.31e-01	-6.814862	-3.63e-03	AKR1E2	ENST00000441590
A_23_P167805	0.9568	0.90094844	1.31e-01	-6.81486571	2.24e-03	B3GAT2	
A_23_P320862	0.9569	0.90106428	-1.30e-01	-6.81488916	-1.11e-02	C9orf43	ENST00000288462
A_21_P0000394	0.9569	0.90111942	1.30e-01	-6.81490031	4.70e-03	SNORD110	ENST00000494697
A_33_P3344690	0.9569	0.9012215	1.30e-01	-6.81492094	4.32e-03	LOC442421	
A_33_P3290945	0.9569	0.90127749	1.30e-01	-6.81493225	1.47e-03	PTCD3	ENST00000465560
A_33_P3241369	0.9571	0.90145021	1.30e-01	-6.81496709	1.64e-02	UCN3	ENST00000380433
A_23_P393425	0.9572	0.90157773	-1.30e-01	-6.81499277	-2.67e-03	PAPD4	ENST00000453514
A_23_P426809	0.9575	0.9018986	1.29e-01	-6.81505725	2.32e-03	ARHGEF11	ENST00000487682
A_33_P3215128	0.9575	0.90199285	-1.29e-01	-6.81507615	-2.30e-03	IBA57	ENST00000484749
A_24_P497464	0.9576	0.90209204	-1.29e-01	-6.81509601	-1.02e-02	FLJ37644	
A_23_P161918	0.9576	0.90222218	1.29e-01	-6.81512205	1.93e-03	CCDC86	ENST00000339492
A_24_P7946	0.9576	0.90222405	-1.29e-01	-6.81512242	-5.94e-03	EXOC4	ENST00000486013
A_21_P0003950	0.9576	0.90232257	1.29e-01	-6.81514211	9.66e-03	XLOC_004259	ENST00000505396
A_21_P0004921	0.9576	0.90233461	1.29e-01	-6.81514451	6.46e-03	XLOC_005429	
A_24_P231546	0.9576	0.90234057	1.29e-01	-6.8151457	2.99e-03	FAM178B	ENST00000490605
A_24_P234792	0.9576	0.90240226	-1.29e-01	-6.81515802	-1.99e-03	CSNK1G3	
A_33_P3300800	0.9576	0.90245369	-1.29e-01	-6.81516828	-1.12e-02	GUCY2E	ENST00000526984
A_24_P13381	0.9577	0.90255042	-1.28e-01	-6.81518756	-1.30e-02	TRPV4	
A_33_P3289780	0.9577	0.90263414	1.28e-01	-6.81520423	2.20e-03	C14orf2	ENST00000554880
A_21_P0005135	0.9577	0.90264745	-1.28e-01	-6.81520688	-1.27e-02	XLOC_005478	ENST00000440397
A_23_P49865	0.9578	0.90277545	-1.28e-01	-6.81523234	-1.97e-03	YBX2	ENST00000007699
A_33_P3413840	0.9579	0.90293918	1.28e-01	-6.81526486	9.68e-03	GK	
A_33_P3308263	0.958	0.90302218	1.28e-01	-6.81528132	1.47e-03	DIRC2	ENST00000477647
A_33_P3803667	0.9581	0.90320371	1.28e-01	-6.81531728	2.10e-02	FLJ38122	
A_23_P368195	0.9582	0.90341633	1.27e-01	-6.8153593	3.68e-03	LSM11	
