ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	ENSEMBL_ID
A_23_P366366	0.9699	0.919246	1.06e-01	-6.59674	2.05e-03	SCRN1	
A_23_P101380	0.9699	0.91926367	1.06e-01	-6.59674	1.92e-03	B3GNT8	ENST00000321702
A_23_P411833	0.9699	0.91934607	1.06e-01	-6.59676	3.52e-03	WDR90	ENST00000547407
A_23_P301995	0.9699	0.91934771	1.06e-01	-6.59676	2.89e-03	LIN9	ENST00000366807
A_33_P3417650	0.9699	0.91935683	-1.06e-01	-6.59676	-8.52e-03	KLK10	ENST00000309958
A_33_P3436732	0.9699	0.91938573	1.06e-01	-6.59676	5.98e-03	DSCR10	
A_33_P3237260	0.97	0.91952147	-1.06e-01	-6.59678	-1.73e-02	C11orf53	ENST00000280325
A_24_P219920	0.97	0.91953044	-1.06e-01	-6.59679	-3.42e-03	FEM1A	ENST00000269856
A_23_P156289	0.97	0.91971355	1.06e-01	-6.59682	5.15e-03	OSMR	ENST00000274276
A_23_P37441	0.97	0.9197438	-1.06e-01	-6.59682	-2.68e-03	B2M	ENST00000396754
A_21_P0012958	0.97	0.91976214	1.06e-01	-6.59682	1.06e-02	XLOC_l2_011798	ENST00000432677
A_23_P257043	0.97	0.91978189	1.05e-01	-6.59683	3.93e-03	GEM	ENST00000297596
A_23_P169097	0.97	0.91983616	-1.05e-01	-6.59683	-8.89e-03	WISP1	
A_23_P385843	0.97	0.91988754	-1.05e-01	-6.59684	-9.82e-03	DEFB127	ENST00000382388
A_23_P121614	0.97	0.91989226	-1.05e-01	-6.59684	-7.99e-03	MUC7	ENST00000413702
A_21_P0013573	0.9701	0.91997122	1.05e-01	-6.59686	4.40e-03	XLOC_l2_014821	
A_21_P0002823	0.9701	0.92007188	1.05e-01	-6.59687	4.99e-03	XLOC_002968	ENST00000438488
A_24_P365506	0.9701	0.92009313	1.05e-01	-6.59688	4.16e-03	FERMT1	ENST00000339538
A_23_P316960	0.9701	0.92014091	-1.05e-01	-6.59688	-1.34e-03	GRINA	ENST00000533377
A_24_P413437	0.9701	0.92022791	-1.05e-01	-6.5969	-1.18e-03	NONO	
A_21_P0000005	0.9701	0.92024325	1.05e-01	-6.5969	4.00e-03	SMTNL1	ENST00000457912
A_23_P13934	0.9701	0.92026033	1.05e-01	-6.5969	2.39e-03	MGC14436	
A_33_P3257182	0.9701	0.92033813	-1.05e-01	-6.59692	-5.86e-03	MYBPC2	ENST00000357701
A_24_P393565	0.9701	0.9203655	1.05e-01	-6.59692	2.18e-03	ZNF396	ENST00000399057
A_24_P517252	0.9702	0.92051327	1.05e-01	-6.59694	8.83e-03	PRCD	ENST00000465808
A_23_P122001	0.9702	0.92061063	-1.04e-01	-6.59696	-4.39e-03	MSH3	ENST00000265081
A_33_P3315425	0.9702	0.92061718	1.04e-01	-6.59696	9.21e-03	METTL4	ENST00000319888
A_33_P3310246	0.9703	0.92073407	1.04e-01	-6.59698	1.38e-02	FLJ45974	
A_32_P194072	0.9704	0.92085995	-1.04e-01	-6.597	-1.88e-03	TECPR1	ENST00000485716
A_33_P3373348	0.9706	0.92110559	-1.04e-01	-6.59704	-1.47e-03	AFF3	ENST00000483600
A_23_P206140	0.9706	0.92118428	1.04e-01	-6.59705	3.95e-03	DNAJA4	ENST00000394852
A_24_P751492	0.9707	0.92135465	-1.03e-01	-6.59708	-7.72e-03	C9orf128	ENST00000423537
A_33_P3533001	0.9707	0.92142625	1.03e-01	-6.59709	8.28e-03	UBE2E4P	
A_33_P3329326	0.9707	0.92142639	-1.03e-01	-6.59709	-5.12e-03	CD164L2	ENST00000374025
A_33_P3347437	0.9707	0.92149376	1.03e-01	-6.5971	9.69e-03	FLJ39080	ENST00000523118
A_23_P201567	0.9707	0.92149446	-1.03e-01	-6.5971	-1.87e-03	PRPF38B	ENST00000370021
A_23_P76350	0.9707	0.92153124	-1.03e-01	-6.59711	-2.93e-03	GNB3	ENST00000542751
A_23_P146512	0.9707	0.9215353	-1.03e-01	-6.59711	-1.22e-03	GOLM1	ENST00000388711
A_33_P3269423	0.9708	0.92169542	1.03e-01	-6.59713	6.79e-03	C13orf35	ENST00000356049
A_23_P258093	0.9708	0.92170865	1.03e-01	-6.59713	1.64e-03	AGPAT1	ENST00000395499
A_32_P468743	0.9708	0.92179582	1.03e-01	-6.59715	4.89e-03	ODF3L1	ENST00000332145
A_33_P3357843	0.9708	0.92184201	-1.03e-01	-6.59716	-1.26e-03	SGCB	ENST00000381431
A_33_P3313595	0.9709	0.92197567	-1.03e-01	-6.59718	-4.60e-03	CDK11B	
A_23_P55749	0.9709	0.92202574	1.03e-01	-6.59718	7.47e-03	COL5A3	ENST00000264828
A_23_P419641	0.971	0.92211536	1.02e-01	-6.5972	7.05e-03	DLL4	ENST00000249749
A_33_P3424187	0.9711	0.92226837	-1.02e-01	-6.59722	-5.19e-03	ARID3C	ENST00000378909
A_23_P208850	0.9711	0.92230689	-1.02e-01	-6.59723	-1.19e-03	RPS16	ENST00000251453
A_23_P404678	0.9711	0.92242815	1.02e-01	-6.59725	3.23e-03	RAB3D	ENST00000222120
A_33_P3369741	0.9714	0.92275624	1.02e-01	-6.5973	1.04e-02	C10orf40	ENST00000444900
A_23_P17354	0.9714	0.9227827	1.02e-01	-6.5973	1.29e-03	GDAP1L1	ENST00000438466
A_21_P0000398	0.9714	0.92284173	1.01e-01	-6.59731	3.61e-03	SNORD117	
A_23_P4885	0.9715	0.92291402	1.01e-01	-6.59732	1.96e-03	AP2A1	ENST00000359032
A_33_P3399988	0.9716	0.92305504	1.01e-01	-6.59734	3.97e-03	HCP5B	
A_23_P29655	0.9717	0.9231741	-1.01e-01	-6.59736	-1.62e-03	C3orf14	ENST00000542214
A_33_P3216933	0.9717	0.92336276	1.01e-01	-6.59739	1.66e-03	SIK2	
A_33_P3355608	0.9717	0.9233739	-1.01e-01	-6.59739	-2.14e-03	PCDHA7	ENST00000378125
A_33_P3340468	0.9717	0.9233876	1.01e-01	-6.5974	2.89e-03	CENPI	ENST00000403304
A_33_P3372941	0.9717	0.92341285	1.01e-01	-6.5974	1.33e-03	TINF2	ENST00000538777
A_23_P310274	0.9717	0.92343601	1.01e-01	-6.5974	3.96e-03	PRSS2	
A_21_P0008044	0.9717	0.92351102	-1.01e-01	-6.59742	-3.16e-03	LOC440132	ENST00000440633
A_32_P215318	0.9717	0.9235305	-1.01e-01	-6.59742	-1.54e-03	ACACA	ENST00000456561
A_23_P305914	0.9717	0.92368223	1.00e-01	-6.59744	3.76e-03	WSCD2	ENST00000547525
A_21_P0000297	0.9717	0.92372684	-1.00e-01	-6.59745	-5.29e-03	SNORD62A	ENST00000426867
A_23_P56567	0.9717	0.92373416	1.00e-01	-6.59745	1.98e-03	GEMIN6	ENST00000281950
A_23_P46871	0.9717	0.92373565	1.00e-01	-6.59745	1.13e-03	SLC29A3	
A_21_P0014251	0.9718	0.92383679	-1.00e-01	-6.59747	-3.60e-03	LOC100507531	
A_24_P941167	0.9719	0.92402722	-9.99e-02	-6.59749	-1.27e-02	APOL6	ENST00000409652
A_23_P311632	0.9719	0.92415976	9.97e-02	-6.59751	1.40e-02	NLRP6	ENST00000312165
A_23_P202143	0.9719	0.92417181	-9.97e-02	-6.59752	-2.50e-03	NOLC1	ENST00000370007
A_33_P3311992	0.9719	0.92419812	9.97e-02	-6.59752	2.92e-03	MAGI2	ENST00000354212
A_23_P85140	0.9719	0.92419865	9.97e-02	-6.59752	5.85e-03	TCEAL2	ENST00000372780
A_23_P81859	0.9721	0.92440887	9.94e-02	-6.59755	1.98e-03	HIST1H2AH	ENST00000377459
A_21_P0014949	0.9721	0.92453484	-9.92e-02	-6.59757	-1.74e-03	NPEPPS	ENST00000525037
A_33_P3360087	0.9721	0.92453552	9.92e-02	-6.59757	1.61e-03	BBS9	ENST00000396125
A_21_P0006171	0.9721	0.92456159	9.92e-02	-6.59758	3.50e-03	XLOC_007438	
A_23_P384532	0.9721	0.92458988	9.91e-02	-6.59758	3.44e-03	CCDC11	ENST00000398545
A_24_P210829	0.9721	0.92461147	9.91e-02	-6.59758	1.33e-03	NME4	ENST00000460297
A_24_P870620	0.9721	0.92477539	-9.89e-02	-6.59761	-2.56e-03	PTN	ENST00000348225
A_23_P250485	0.9721	0.92479167	9.89e-02	-6.59761	2.52e-03	TRIM62	ENST00000291416
A_33_P3253682	0.9721	0.9248236	-9.88e-02	-6.59762	-1.38e-03	PPIL3	ENST00000409449
A_23_P230	0.9721	0.92486807	-9.88e-02	-6.59762	-2.27e-03	TTC4	
A_23_P94009	0.9721	0.92492519	-9.87e-02	-6.59763	-1.60e-03	NAA38	ENST00000249299
A_23_P166400	0.9721	0.92495461	-9.87e-02	-6.59764	-1.69e-03	RASL10A	ENST00000401450
A_23_P250118	0.9721	0.92501741	-9.86e-02	-6.59765	-2.24e-03	HSPBAP1	ENST00000306103
A_23_P431179	0.9721	0.92511998	-9.84e-02	-6.59766	-1.56e-03	HIST1H4A	ENST00000359907
A_23_P213137	0.9721	0.92516853	-9.84e-02	-6.59767	-4.87e-03	LNX1	ENST00000263925
A_24_P185029	0.9721	0.92518234	9.84e-02	-6.59767	3.46e-03	SH2B1	
A_23_P321388	0.9721	0.92519284	9.83e-02	-6.59767	2.18e-03	RNF19B	ENST00000405457
A_24_P287043	0.9721	0.92525049	-9.83e-02	-6.59768	-5.78e-03	IFITM2	ENST00000527146
A_24_P302685	0.9721	0.9252678	-9.82e-02	-6.59768	-4.03e-03	ARHGEF4	ENST00000355771
A_23_P107801	0.9721	0.92529435	9.82e-02	-6.59769	1.12e-03	C19orf44	ENST00000221671
A_24_P252794	0.9721	0.92534318	9.81e-02	-6.59769	4.51e-03	CUL2	
A_23_P55020	0.9722	0.92543243	-9.80e-02	-6.59771	-1.65e-02	CD300LF	ENST00000469092
A_23_P149476	0.9724	0.92566827	9.77e-02	-6.59774	1.45e-03	EFCAB2	ENST00000447569
A_23_P74299	0.9724	0.92568131	9.77e-02	-6.59774	3.45e-03	ADORA1	ENST00000367235
A_33_P3489228	0.9724	0.92575746	9.76e-02	-6.59776	4.87e-03	PTPN20A	
A_33_P3361352	0.9724	0.92578623	-9.76e-02	-6.59776	-7.92e-03		
A_21_P0008277	0.9724	0.92581174	-9.75e-02	-6.59776	-8.01e-03	XLOC_011062	ENST00000500016
A_24_P347480	0.9727	0.92622053	-9.70e-02	-6.59783	-1.41e-03	NEK9	ENST00000238616
A_24_P343255	0.9727	0.92639068	9.68e-02	-6.59785	1.57e-03	KLHDC3	ENST00000394096
A_23_P86900	0.9727	0.92644984	9.67e-02	-6.59786	1.77e-03	B3GNT1	ENST00000311181
A_33_P3318852	0.9727	0.92650338	-9.66e-02	-6.59787	-4.85e-03	TBC1D8B	ENST00000310452
A_23_P40919	0.9727	0.92651547	-9.66e-02	-6.59787	-1.46e-02	GPR128	ENST00000481506
A_21_P0012040	0.9727	0.92654497	-9.66e-02	-6.59787	-6.18e-03	AOX2P	ENST00000479041
A_23_P350719	0.9727	0.9266004	9.65e-02	-6.59788	7.81e-03	PRSS30P	ENST00000390681
A_33_P3274696	0.9727	0.92661153	-9.65e-02	-6.59788	-1.30e-03	GPR172A	ENST00000402965
A_23_P29965	0.9727	0.92668237	-9.64e-02	-6.59789	-6.63e-03	SMR3B	ENST00000304915
A_33_P3231981	0.9727	0.92677144	9.63e-02	-6.59791	1.40e-03	PARK7	ENST00000377488
A_24_P140204	0.9727	0.92681384	9.62e-02	-6.59791	1.87e-03	PXK	ENST00000468776
A_23_P116624	0.9727	0.9268283	-9.62e-02	-6.59792	-3.02e-03	SLC6A5	ENST00000298923
A_23_P58464	0.9727	0.92683559	-9.62e-02	-6.59792	-8.69e-03	PCDHB6	ENST00000543635
A_23_P134147	0.9727	0.92684963	-9.62e-02	-6.59792	-1.97e-03	ZBTB24	ENST00000230122
A_21_P0004681	0.9727	0.92689099	-9.61e-02	-6.59792	-9.12e-03	XLOC_005454	ENST00000426074
A_32_P42946	0.9727	0.92691707	9.61e-02	-6.59793	7.29e-03	C1orf210	ENST00000423420
A_21_P0008564	0.9727	0.92700044	9.60e-02	-6.59794	1.69e-03	XLOC_011554	
A_23_P166993	0.9727	0.92701333	-9.59e-02	-6.59794	-1.43e-02	EPHB1	ENST00000398015
A_21_P0011350	0.9727	0.92704179	-9.59e-02	-6.59795	-1.65e-03	LOC646278	
A_24_P363745	0.9727	0.92707604	-9.59e-02	-6.59795	-6.68e-03	LRRC14	ENST00000292524
A_23_P10858	0.9727	0.92711563	-9.58e-02	-6.59796	-1.63e-03	ANKLE2	ENST00000539605
A_19_P00810899	0.9728	0.92721342	-9.57e-02	-6.59797	-1.33e-03	LINC00338	ENST00000434411
A_23_P101655	0.9728	0.92727911	-9.56e-02	-6.59798	-1.75e-03	ACTN4	ENST00000445727
A_33_P3245784	0.9728	0.92731855	-9.55e-02	-6.59799	-3.96e-03	ZNF620	
A_33_P3383696	0.9728	0.92739755	-9.54e-02	-6.598	-2.20e-03	SPEG	ENST00000312358
A_33_P3212112	0.9728	0.92741103	-9.54e-02	-6.598	-1.61e-03	SLC12A6	
A_23_P16006	0.9729	0.92753774	9.53e-02	-6.59802	1.71e-03	ZNF600	ENST00000338230
A_33_P3408837	0.9729	0.9276499	9.51e-02	-6.59804	7.26e-03		ENST00000424774
A_32_P404549	0.9729	0.92769712	9.50e-02	-6.59804	1.18e-02	CCDC39	ENST00000442201
A_21_P0010183	0.9729	0.92774082	-9.50e-02	-6.59805	-8.45e-03	LINC00320	ENST00000419299
A_21_P0000770	0.9729	0.92776853	9.49e-02	-6.59805	7.63e-03	LOC100505658	ENST00000502205
A_33_P3211929	0.9729	0.92779633	-9.49e-02	-6.59806	-1.18e-03	RCOR2	ENST00000301459
A_23_P156497	0.9729	0.92791301	-9.48e-02	-6.59807	-1.38e-03	ELOVL5	ENST00000542638
A_23_P53390	0.9729	0.92792019	-9.47e-02	-6.59807	-6.88e-03	PTPRB	
A_33_P3281537	0.9729	0.92792718	-9.47e-02	-6.59808	-1.97e-03	SLC27A3	ENST00000271857
A_33_P3266479	0.9729	0.92798485	-9.47e-02	-6.59808	-8.26e-03	OR13G1	ENST00000359688
A_33_P3248982	0.9729	0.92811477	-9.45e-02	-6.5981	-1.25e-03	FAIM2	ENST00000320634
A_21_P0007310	0.9729	0.92812021	-9.45e-02	-6.5981	-4.66e-03	MRPL23-AS1	ENST00000419080
A_33_P3663705	0.9729	0.92812537	9.45e-02	-6.5981	3.82e-03	CROCC	ENST00000375541
A_23_P317796	0.9729	0.92816044	9.44e-02	-6.59811	2.06e-03	MOGAT3	ENST00000379423
A_33_P3323368	0.9729	0.92816364	9.44e-02	-6.59811	9.48e-03	FLJ39639	
A_33_P3346302	0.973	0.92829702	9.43e-02	-6.59813	1.75e-03	UBAP2	ENST00000351580
A_33_P3861634	0.973	0.92831293	-9.42e-02	-6.59813	-2.78e-03	LOC285084	
A_23_P30950	0.9731	0.9284675	-9.40e-02	-6.59815	-8.65e-03	SLC26A8	ENST00000465492
A_23_P89310	0.9731	0.92857036	9.39e-02	-6.59817	1.28e-03	EPN2	ENST00000314728
A_23_P81717	0.9731	0.92861607	-9.38e-02	-6.59818	-6.13e-03	FRMD1	ENST00000468647
A_23_P1676	0.9731	0.92865393	9.38e-02	-6.59818	1.32e-03	TMEM218	ENST00000531851
A_23_P104972	0.9731	0.92866454	-9.38e-02	-6.59818	-3.46e-03	MS4A5	ENST00000300190
A_33_P3221114	0.9731	0.92875591	-9.36e-02	-6.5982	-1.95e-03	JAKMIP1	ENST00000409831
A_33_P3227217	0.9731	0.92879637	-9.36e-02	-6.5982	-7.92e-03	SNORA81	ENST00000475409
A_23_P34402	0.9731	0.9288222	9.36e-02	-6.59821	1.89e-03	NCSTN	ENST00000392212
A_23_P120002	0.9731	0.92889215	9.35e-02	-6.59822	1.07e-02	SP110	
A_23_P20022	0.9732	0.92899508	9.33e-02	-6.59823	1.46e-03	HILPDA	ENST00000466473
A_24_P397294	0.9733	0.92914134	-9.31e-02	-6.59825	-5.05e-03	LTC4S	ENST00000510544
A_33_P3587611	0.9733	0.9291636	-9.31e-02	-6.59825	-8.82e-03	RPL36AP33	
A_24_P233078	0.9733	0.92926173	-9.30e-02	-6.59827	-1.49e-03	PYY2	ENST00000441253
A_33_P3360097	0.9733	0.92931498	9.29e-02	-6.59828	1.99e-03	APRT	ENST00000378364
A_33_P3333800	0.9733	0.92937245	9.28e-02	-6.59828	6.28e-03	NOXO1	ENST00000356120
A_23_P36305	0.9733	0.92943421	9.28e-02	-6.59829	3.11e-03	ATG16L2	ENST00000536995
A_33_P3245412	0.9733	0.92943482	9.28e-02	-6.59829	2.49e-03	RG9MTD3	ENST00000297994
A_21_P0000145	0.9733	0.92947879	9.27e-02	-6.5983	2.36e-03	TMEM56-RWDD3	ENST00000263893
A_23_P346390	0.9733	0.92953152	9.26e-02	-6.59831	4.39e-03	CXorf36	ENST00000477281
A_23_P83012	0.9733	0.92953378	9.26e-02	-6.59831	1.01e-02	INSL6	ENST00000381641
A_23_P48977	0.9733	0.92961915	-9.25e-02	-6.59832	-1.10e-03	MRPS11	ENST00000353598
A_33_P3235207	0.9733	0.92966295	-9.25e-02	-6.59832	-8.38e-03	SLC38A4	ENST00000395426
A_33_P3346966	0.9733	0.92969828	9.24e-02	-6.59833	1.90e-03	SPAG16	ENST00000406979
A_23_P88630	0.9733	0.92972949	-9.24e-02	-6.59833	-2.59e-03	BLM	ENST00000536925
A_33_P3274179	0.9733	0.92973884	-9.24e-02	-6.59834	-8.52e-03	ERV18-1	
A_21_P0014676	0.9733	0.92982228	-9.22e-02	-6.59835	-2.54e-03	LOC100509541	
A_33_P3250083	0.9733	0.92989184	9.21e-02	-6.59836	1.22e-03	NFATC4	
A_23_P121064	0.9733	0.92990714	-9.21e-02	-6.59836	-5.52e-03	PTX3	ENST00000295927
A_23_P216468	0.9733	0.92999971	-9.20e-02	-6.59837	-6.34e-03	SLC1A1	ENST00000262352
A_33_P3408782	0.9733	0.93000406	9.20e-02	-6.59837	9.46e-03	EPHA6	ENST00000506349
A_21_P0011021	0.9734	0.93012807	-9.18e-02	-6.59839	-4.79e-03	LOC650368	ENST00000526488
A_23_P3355	0.9735	0.93026256	9.17e-02	-6.59841	1.83e-03	POLG	ENST00000530292
A_23_P100642	0.9735	0.9302896	9.16e-02	-6.59841	4.18e-03	PNMT	ENST00000394246
A_23_P340617	0.9735	0.93032381	9.16e-02	-6.59842	1.62e-03	GRIA2	ENST00000296526
A_32_P148275	0.9736	0.93049903	9.13e-02	-6.59844	1.25e-02	SPIC	ENST00000299272
A_24_P226108	0.9736	0.9305796	-9.12e-02	-6.59845	-7.87e-03	RBM47	ENST00000295971
A_32_P101779	0.9736	0.93059568	-9.12e-02	-6.59846	-7.14e-03	SEC14L3	ENST00000215812
A_33_P3309206	0.9736	0.9306189	9.12e-02	-6.59846	1.70e-03	GABRB3	ENST00000556166
A_24_P28619	0.9736	0.93064301	9.12e-02	-6.59846	1.86e-03	ANGEL2	ENST00000366962
A_32_P77098	0.9736	0.93076081	9.10e-02	-6.59848	6.11e-03	TMEM200B	ENST00000420504
A_33_P3241511	0.9737	0.93083318	9.09e-02	-6.59849	1.31e-02	SERPIND1	ENST00000406799
A_33_P3287223	0.9737	0.93092413	9.08e-02	-6.5985	1.74e-02	DPP4	ENST00000360534
A_23_P500328	0.9738	0.93106694	9.06e-02	-6.59852	1.95e-03	DCX	
A_24_P277747	0.9738	0.93109069	-9.06e-02	-6.59852	-1.56e-03	CNPY3	ENST00000372836
A_21_P0012747	0.974	0.93131595	-9.03e-02	-6.59856	-5.03e-03	XLOC_l2_010855	ENST00000507145
A_19_P00802936	0.974	0.93133897	9.02e-02	-6.59856	1.61e-03	BRK1	ENST00000256463
A_21_P0004147	0.974	0.93145526	-9.01e-02	-6.59858	-2.73e-03	XLOC_004896	
A_33_P3248405	0.974	0.93150038	-9.00e-02	-6.59858	-1.60e-02	NRK	ENST00000536164
A_23_P15146	0.9742	0.93170015	-8.98e-02	-6.59861	-3.35e-03	IL32	
A_33_P3249046	0.9742	0.9317792	8.97e-02	-6.59862	5.68e-03	CLDN2	ENST00000336803
A_21_P0008509	0.9744	0.93194083	8.94e-02	-6.59864	1.35e-02	XLOC_010806	ENST00000533625
A_23_P79145	0.9744	0.93203896	-8.93e-02	-6.59866	-2.27e-03	ZNF570	ENST00000330173
A_32_P83803	0.9744	0.93208181	8.93e-02	-6.59866	4.67e-03	MESTIT1	
A_33_P3278137	0.9744	0.93208645	8.93e-02	-6.59866	7.09e-03	RPL31P11	ENST00000426558
A_23_P26976	0.9744	0.93219674	8.91e-02	-6.59868	2.64e-03	CHAD	ENST00000258969
A_23_P127195	0.9744	0.93220021	8.91e-02	-6.59868	1.24e-03	PRPF18	ENST00000378572
A_33_P3247540	0.9744	0.93222213	8.91e-02	-6.59868	1.87e-03	LOC389834	
A_33_P3237207	0.9745	0.93245301	-8.88e-02	-6.59871	-3.88e-03	C2orf72	ENST00000463834
A_33_P3253169	0.9745	0.93246783	8.88e-02	-6.59871	1.75e-02	C8orf86	ENST00000358138
A_23_P57521	0.9745	0.93251054	-8.87e-02	-6.59872	-1.20e-03	EIF3L	ENST00000477256
A_33_P3272402	0.9746	0.93263353	-8.85e-02	-6.59874	-2.38e-03	ADAD2	ENST00000268624
A_33_P3301955	0.9747	0.9327094	8.84e-02	-6.59875	1.75e-03	PDE7A	ENST00000379419
A_21_P0000589	0.9747	0.93276988	-8.84e-02	-6.59875	-5.19e-03	LOC100129083	ENST00000532688
A_23_P379026	0.9747	0.93281349	-8.83e-02	-6.59876	-1.78e-03	GTPBP2	ENST00000307126
A_32_P214925	0.9747	0.93285913	-8.82e-02	-6.59877	-7.34e-03	FAM115C	ENST00000357344
A_21_P0011375	0.9747	0.93299269	-8.81e-02	-6.59879	-3.15e-03	SORD	ENST00000267814
A_33_P3372526	0.9747	0.93303139	8.80e-02	-6.59879	2.63e-03	MDH1B	ENST00000392214
A_33_P3313476	0.9747	0.93305269	8.80e-02	-6.59879	6.39e-03	ZAR1L	ENST00000345108
A_23_P74653	0.9747	0.93306244	8.80e-02	-6.59879	1.34e-03	NUDC	ENST00000321265
A_23_P257478	0.9747	0.93309994	-8.79e-02	-6.5988	-2.32e-03	CYP21A2	ENST00000547683
A_33_P3360412	0.9747	0.93315669	-8.78e-02	-6.59881	-3.33e-03	PIGQ	ENST00000409439
A_23_P151851	0.9747	0.93316102	8.78e-02	-6.59881	5.35e-03	DUOX2	ENST00000389039
A_23_P55091	0.9747	0.93324067	-8.77e-02	-6.59882	-2.28e-03	FTSJ3	ENST00000427159
A_33_P3368506	0.9748	0.93340396	8.75e-02	-6.59884	5.27e-03	SLC38A8	ENST00000299709
A_23_P207014	0.9748	0.93351622	8.74e-02	-6.59886	1.26e-03	RAD51C	ENST00000486827
A_23_P94660	0.9748	0.93352247	8.74e-02	-6.59886	1.37e-03	TBC1D13	ENST00000539497
A_23_P43119	0.9749	0.93362557	8.72e-02	-6.59887	5.50e-03	PSKH2	ENST00000276616
A_23_P70231	0.9749	0.9336508	-8.72e-02	-6.59887	-1.16e-03	ALDH7A1	ENST00000497231
A_23_P96350	0.9749	0.93377667	8.70e-02	-6.59889	9.66e-04	PRAF2	ENST00000376390
A_33_P3247489	0.9749	0.9337876	-8.70e-02	-6.59889	-6.78e-03	C11orf85	ENST00000301896
A_23_P105392	0.9749	0.93380144	8.70e-02	-6.59889	9.90e-04	CCT2	ENST00000550010
A_23_P159191	0.9749	0.93382766	-8.70e-02	-6.5989	-1.91e-03	GAST	ENST00000329402
A_33_P3308512	0.9749	0.93394841	8.68e-02	-6.59891	5.50e-03	SLC16A10	ENST00000368853
A_24_P379727	0.9749	0.9340082	8.67e-02	-6.59892	1.22e-03	CHCHD5	ENST00000489052
A_33_P3289034	0.9749	0.93405749	-8.67e-02	-6.59893	-1.80e-03	PKD2L1	ENST00000353274
A_23_P355067	0.9749	0.93413221	-8.66e-02	-6.59894	-1.59e-03	TMCO1	ENST00000476143
A_33_P3389216	0.9749	0.93413912	8.65e-02	-6.59894	2.98e-03		
A_33_P3238636	0.9749	0.93415883	8.65e-02	-6.59894	8.18e-03	C2orf77	ENST00000447353
A_24_P95029	0.9749	0.93416773	-8.65e-02	-6.59894	-9.78e-04	TAX1BP1	
A_19_P00812215	0.9749	0.93421429	8.65e-02	-6.59895	1.30e-03	MRPL39	ENST00000352957
A_23_P384635	0.9749	0.93422864	8.64e-02	-6.59895	4.41e-03	DZIP1L	ENST00000327532
A_21_P0000893	0.9749	0.93426715	-8.64e-02	-6.59896	-5.53e-03	LOC100506686	
A_33_P3294821	0.9749	0.93441098	-8.62e-02	-6.59897	-4.91e-03	OTOP1	ENST00000296358
A_19_P00319765	0.9749	0.93445866	8.61e-02	-6.59898	2.19e-03	XLOC_l2_009762	ENST00000469178
A_33_P3228435	0.9749	0.93446121	-8.61e-02	-6.59898	-1.76e-03	FXYD1	ENST00000455515
A_24_P22943	0.9749	0.93456409	8.60e-02	-6.59899	5.56e-03	GIPC3	ENST00000322315
A_24_P271323	0.9749	0.93458638	8.60e-02	-6.599	2.31e-03	SLC2A10	ENST00000359271
A_19_P00317082	0.9749	0.93461184	8.59e-02	-6.599	1.41e-03	HCG18	ENST00000416289
A_21_P0001873	0.9749	0.93464705	-8.59e-02	-6.59901	-2.56e-03	XLOC_001508	ENST00000423168
A_33_P3322150	0.975	0.93475595	-8.57e-02	-6.59902	-1.52e-02		ENST00000415246
A_33_P3302025	0.975	0.93477347	8.57e-02	-6.59902	2.65e-03	ADAMTSL1	ENST00000327883
A_32_P191860	0.9752	0.93517022	8.52e-02	-6.59907	3.50e-03	SCGBL	ENST00000379204
A_23_P256205	0.9752	0.93521724	8.51e-02	-6.59908	6.69e-03	ABLIM3	ENST00000536903
A_23_P132260	0.9752	0.93522759	8.51e-02	-6.59908	1.80e-03	PES1	ENST00000335214
A_33_P3413597	0.9752	0.93523594	8.51e-02	-6.59908	1.34e-03	NDUFB3	ENST00000433898
A_23_P208416	0.9752	0.93526489	-8.51e-02	-6.59909	-1.65e-03	SLC35E1	ENST00000409648
A_33_P3715177	0.9752	0.93529718	-8.50e-02	-6.59909	-2.40e-03	MEGF8	ENST00000251268
A_33_P3377994	0.9753	0.93544582	-8.48e-02	-6.59911	-2.83e-03	WNK4	ENST00000316085
A_23_P25566	0.9753	0.93551872	8.47e-02	-6.59912	4.37e-03	GPR183	ENST00000376414
A_23_P80940	0.9753	0.93552701	8.47e-02	-6.59912	1.03e-03	PPAT	ENST00000425339
A_23_P57199	0.9753	0.93555267	-8.47e-02	-6.59912	-3.37e-03	GGTLC1	ENST00000335694
A_21_P0013359	0.9754	0.93563477	8.46e-02	-6.59913	8.02e-03	LOC285889	ENST00000436670
A_21_P0000267	0.9754	0.93569822	-8.45e-02	-6.59914	-2.43e-03	SNORD72	
A_33_P3396224	0.9754	0.93573338	8.44e-02	-6.59915	6.45e-03	C12orf69	ENST00000316048
A_23_P203558	0.9754	0.93577883	-8.44e-02	-6.59915	-3.12e-03	HBB	ENST00000335295
A_21_P0008871	0.9754	0.93581203	-8.43e-02	-6.59916	-1.38e-03	FLJ42627	
A_24_P134266	0.9754	0.93592304	8.42e-02	-6.59917	1.08e-03	BSG	ENST00000333511
A_24_P940776	0.9754	0.9359743	-8.41e-02	-6.59918	-1.87e-03	BDP1	ENST00000545546
A_19_P00315529	0.9754	0.93603845	-8.40e-02	-6.59919	-3.57e-03	XLOC_008370	
A_32_P107746	0.9754	0.93611175	-8.39e-02	-6.5992	-1.35e-03	ENSA	
A_33_P3336925	0.9754	0.93614293	-8.39e-02	-6.5992	-1.29e-03	PDLIM5	ENST00000511767
